SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_CODE,SUPPLY_TITLE,SUPPLY_DESCRIPTION
CS2SA1,VL,GLB,7,"Globe Valve Flanged Ends, API 623, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Swivel Parabolic Disc, Stem: OS & Y/RSRO, GO","GLOBE VALVE FL, API 623, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SWIVEL PARABOLIC DISC, STEM OS&Y/RSRO, GO","14""",14,-,-,-,RF,150,0,0,GLV21A0B2B,4.3,,
CS2SA1,VL,GLB,7,"Globe Valve Flanged Ends, API 623, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Swivel Parabolic Disc, Stem: OS & Y/RSRO, GO","GLOBE VALVE FL, API 623, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SWIVEL PARABOLIC DISC, STEM OS&Y/RSRO, GO","16""",16,-,-,-,RF,150,0,0,GLV21A0B2B,4.3,,
CS2SA1,VL,-,7,"Plug Valve Flanged Ends, Regular Pattern, API 599, ASTM A216 Grade WCB, RF, Class 150, Bolted Bonnet, Non-lubricated, Seats: Integral Hardfaced Metal Seats, Tapered Plug, CS + ENP (3mils to ASTM B733) Plug, 13%Cr Stem, Seat Leakage as per API 598, LO, Ends as per ASME B16.5, SPW AISI 304/Graphite, Packing: Graphite, A193 Gr.B7/A194 Gr.2H","PLUG VALVE FL, RP, API 599, A216 Gr WCB, RF, CL 150, BB, NON-LUBRICATED, CS + ENP PLUG, 13%CR STEM, API 598, LO, B16.5, SPW SS304/GRAPH, PKG GRAPH","2""",2,-,-,-,RF,150,0,0,PLV21A0F2B,4.3,,
CS2SA1,VL,-,7,"Plug Valve Flanged Ends, Regular Pattern, API 599, ASTM A216 Grade WCB, RF, Class 150, Bolted Bonnet, Non-lubricated, Seats: Integral Hardfaced Metal Seats, Tapered Plug, CS + ENP (3mils to ASTM B733) Plug, 13%Cr Stem, Seat Leakage as per API 598, LO, Ends as per ASME B16.5, SPW AISI 304/Graphite, Packing: Graphite, A193 Gr.B7/A194 Gr.2H","PLUG VALVE FL, RP, API 599, A216 Gr WCB, RF, CL 150, BB, NON-LUBRICATED, CS + ENP PLUG, 13%CR STEM, API 598, LO, B16.5, SPW SS304/GRAPH, PKG GRAPH","4""",4,-,-,-,RF,150,0,0,PLV21A0F2B,4.3,,
CS2SA1,VL,-,7,"Plug Valve Flanged Ends, Regular Pattern, API 599, ASTM A216 Grade WCB, RF, Class 150, Bolted Bonnet, Non-lubricated, Seats: Integral Hardfaced Metal Seats, Tapered Plug, CS + ENP (3mils to ASTM B733) Plug, 13%Cr Stem, Seat Leakage as per API 598, GO, Ends as per ASME B16.5, SPW AISI 304/Graphite, Packing: Graphite, A193 Gr.B7/A194 Gr.2H","PLUG VALVE FL, RP, API 599, A216 Gr WCB, RF, CL 150, BB, NON-LUBRICATED, CS + ENP PLUG, 13%CR STEM, API 598, GO, B16.5, SPW SS304/GRAPH, PKG GRAPH","6""",6,-,-,-,RF,150,0,0,PLV21A0F2B,4.3,,
CS2SA1,VL,-,7,"Plug Valve Flanged Ends, Regular Pattern, API 599, ASTM A216 Grade WCB, RF, Class 150, Bolted Bonnet, Non-lubricated, Seats: Integral Hardfaced Metal Seats, Tapered Plug, CS + ENP (3mils to ASTM B733) Plug, 13%Cr Stem, Seat Leakage as per API 598, GO, Ends as per ASME B16.5, SPW AISI 304/Graphite, Packing: Graphite, A193 Gr.B7/A194 Gr.2H","PLUG VALVE FL, RP, API 599, A216 Gr WCB, RF, CL 150, BB, NON-LUBRICATED, CS + ENP PLUG, 13%CR STEM, API 598, GO, B16.5, SPW SS304/GRAPH, PKG GRAPH","8""",8,-,-,-,RF,150,0,0,PLV21A0F2B,4.3,,
CS2SA1,VL,-,7,"Plug Valve Flanged Ends, Regular Pattern, API 599, ASTM A216 Grade WCB, RF, Class 150, Bolted Bonnet, Non-lubricated, Seats: Integral Hardfaced Metal Seats, Tapered Plug, CS + ENP (3mils to ASTM B733) Plug, 13%Cr Stem, Seat Leakage as per API 598, GO, Ends as per ASME B16.5, SPW AISI 304/Graphite, Packing: Graphite, A193 Gr.B7/A194 Gr.2H","PLUG VALVE FL, RP, API 599, A216 Gr WCB, RF, CL 150, BB, NON-LUBRICATED, CS + ENP PLUG, 13%CR STEM, API 598, GO, B16.5, SPW SS304/GRAPH, PKG GRAPH","10""",10,-,-,-,RF,150,0,0,PLV21A0F2B,4.3,,
CS2SA1,VL,-,7,"Plug Valve Flanged Ends, Regular Pattern, API 599, ASTM A216 Grade WCB, RF, Class 150, Bolted Bonnet, Non-lubricated, Seats: Integral Hardfaced Metal Seats, Tapered Plug, CS + ENP (3mils to ASTM B733) Plug, 13%Cr Stem, Seat Leakage as per API 598, GO, Ends as per ASME B16.5, SPW AISI 304/Graphite, Packing: Graphite, A193 Gr.B7/A194 Gr.2H","PLUG VALVE FL, RP, API 599, A216 Gr WCB, RF, CL 150, BB, NON-LUBRICATED, CS + ENP PLUG, 13%CR STEM, API 598, GO, B16.5, SPW SS304/GRAPH, PKG GRAPH","12""",12,-,-,-,RF,150,0,0,PLV21A0F2B,4.3,,
CS2SA1,VL,-,7,"Plug Valve Flanged Ends, Regular Pattern, API 599, ASTM A216 Grade WCB, RF, Class 150, Bolted Bonnet, Non-lubricated, Seats: Integral Hardfaced Metal Seats, Tapered Plug, CS + ENP (3mils to ASTM B733) Plug, 13%Cr Stem, Seat Leakage as per API 598, GO, Ends as per ASME B16.5, SPW AISI 304/Graphite, Packing: Graphite, A193 Gr.B7/A194 Gr.2H","PLUG VALVE FL, RP, API 599, A216 Gr WCB, RF, CL 150, BB, NON-LUBRICATED, CS + ENP PLUG, 13%CR STEM, API 598, GO, B16.5, SPW SS304/GRAPH, PKG GRAPH","14""",14,-,-,-,RF,150,0,0,PLV21A0F2B,4.3,,
CS2SA1,VL,-,7,"Plug Valve Flanged Ends, Regular Pattern, API 599, ASTM A216 Grade WCB, RF, Class 150, Bolted Bonnet, Non-lubricated, Seats: Integral Hardfaced Metal Seats, Tapered Plug, CS + ENP (3mils to ASTM B733) Plug, 13%Cr Stem, Seat Leakage as per API 598, GO, Ends as per ASME B16.5, SPW AISI 304/Graphite, Packing: Graphite, A193 Gr.B7/A194 Gr.2H","PLUG VALVE FL, RP, API 599, A216 Gr WCB, RF, CL 150, BB, NON-LUBRICATED, CS + ENP PLUG, 13%CR STEM, API 598, GO, B16.5, SPW SS304/GRAPH, PKG GRAPH","16""",16,-,-,-,RF,150,0,0,PLV21A0F2B,4.3,,
CS2SA1,VL,-,7,"Plug Valve Flanged Ends, Regular Pattern, API 599, ASTM A216 Grade WCB, RF, Class 150, Bolted Bonnet, Non-lubricated, Seats: Integral Hardfaced Metal Seats, Tapered Plug, CS + ENP (3mils to ASTM B733) Plug, 13%Cr Stem, Seat Leakage as per API 598, GO, Ends as per ASME B16.5, SPW AISI 304/Graphite, Packing: Graphite, A193 Gr.B7/A194 Gr.2H","PLUG VALVE FL, RP, API 599, A216 Gr WCB, RF, CL 150, BB, NON-LUBRICATED, CS + ENP PLUG, 13%CR STEM, API 598, GO, B16.5, SPW SS304/GRAPH, PKG GRAPH","18""",18,-,-,-,RF,150,0,0,PLV21A0F2B,4.3,,
CS2SA1,VL,-,7,"Plug Valve Flanged Ends, Regular Pattern, API 599, ASTM A216 Grade WCB, RF, Class 150, Bolted Bonnet, Non-lubricated, Seats: Integral Hardfaced Metal Seats, Tapered Plug, CS + ENP (3mils to ASTM B733) Plug, 13%Cr Stem, Seat Leakage as per API 598, GO, Ends as per ASME B16.5, SPW AISI 304/Graphite, Packing: Graphite, A193 Gr.B7/A194 Gr.2H","PLUG VALVE FL, RP, API 599, A216 Gr WCB, RF, CL 150, BB, NON-LUBRICATED, CS + ENP PLUG, 13%CR STEM, API 598, GO, B16.5, SPW SS304/GRAPH, PKG GRAPH","20""",20,-,-,-,RF,150,0,0,PLV21A0F2B,4.3,,
CS2SA1,VL,-,7,"Plug Valve Flanged Ends, Regular Pattern, API 599, ASTM A216 Grade WCB, RF, Class 150, Bolted Bonnet, Non-lubricated, Seats: Integral Hardfaced Metal Seats, Tapered Plug, CS + ENP (3mils to ASTM B733) Plug, 13%Cr Stem, Seat Leakage as per API 598, GO, Ends as per ASME B16.5, SPW AISI 304/Graphite, Packing: Graphite, A193 Gr.B7/A194 Gr.2H","PLUG VALVE FL, RP, API 599, A216 Gr WCB, RF, CL 150, BB, NON-LUBRICATED, CS + ENP PLUG, 13%CR STEM, API 598, GO, B16.5, SPW SS304/GRAPH, PKG GRAPH","24""",24,-,-,-,RF,150,0,0,PLV21A0F2B,4.3,,
CS2SA1,FT,NIP,2,"ASTM A106 Gr.B, Seamless, Nipple, L = 100mm, ASME B36.10, PE","NIPPLE, SEAMLESS, CS, ASTM A106 Gr.B, ASME B36.10, PE, SCH 80 L= 100 mm","1/2""",0.5,100mm,100mm,80,PE,-,0.162,0,-,,,
CS2SA1,FT,NIP,2,"ASTM A106 Gr.B, Seamless, Nipple, L = 100mm, ASME B36.10, PE","NIPPLE, SEAMLESS, CS, ASTM A106 Gr.B, ASME B36.10, PE, SCH 80 L= 100 mm","3/4""",0.75,100mm,100mm,80,PE,-,0.22,0,-,,,
CS2SA1,FT,NIP,2,"ASTM A106 Gr.B, Seamless, Nipple, L = 100mm, ASME B36.10, PE","NIPPLE, SEAMLESS, CS, ASTM A106 Gr.B, ASME B36.10, PE, SCH 80 L= 100 mm","1""",1,100mm,100mm,80,PE,-,0.324,0,-,,,
CS2SA1,FT,NIP,2,"ASTM A106 Gr.B, Seamless, Nipple, L = 100mm, ASME B36.10, PE","NIPPLE, SEAMLESS, CS, ASTM A106 Gr.B, ASME B36.10, PE, SCH 80 L= 100 mm","1-1/2""",1.5,100mm,100mm,80,PE,-,0.541,0,-,,,
CS2SA1,FT,NIP,2,"ASTM A106 Gr.B, Seamless, Nipple, L = 100mm, ASME B36.10, PE",-,"1/2""",0.5,150,150,80,PE,-,0,0,-,,,
CS2SA1,FT,NIP,2,"ASTM A106 Gr.B, Seamless, Nipple, L = 100mm, ASME B36.10, PE",-,"3/4""",0.75,150,150,80,PE,-,0,0,-,,,
CS2SA1,FT,NIP,2,"ASTM A106 Gr.B, Seamless, Nipple, L = 100mm, ASME B36.10, PE",-,"1""",1,150,150,80,PE,-,0,0,-,,,
CS2SA1,FT,NIP,2,"ASTM A106 Gr.B, Seamless, Nipple, L = 100mm, ASME B36.10, PE",-,"1-1/2""",1.5,100,150,80,PE,-,0,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","1/2""",0.5,-,-,-,RF,150,0.07,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","3/4""",0.75,-,-,-,RF,150,0.1,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","1""",1,-,-,-,RF,150,0.14,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","1-1/2""",1.5,-,-,-,RF,150,0.46,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","2""",2,-,-,-,RF,150,0.68,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","3""",3,-,-,-,RF,150,1.1,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","4""",4,-,-,-,RF,150,2.81,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","6""",6,-,-,-,RF,150,5.39,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","8""",8,-,-,-,RF,150,8.32,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","10""",10,-,-,-,RF,150,15.04,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","12""",12,-,-,-,RF,150,26.95,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","14""",14,-,-,-,RF,150,32.94,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","16""",16,-,-,-,RF,150,50.27,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","18""",18,-,-,-,RF,150,61.79,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","20""",20,-,-,-,RF,150,83.67,0,-,,,
CS2SA1,MS,F8,6,"ASTM A516 Gr.70, Spectacle Blank Fig.8, ASME B16.48, Between RF Flanges, as per ASME B16.5","FIGURE-8 BLANK, CS, ASTM A516 Gr.70, ASME B16.48, CLASS 150, RF","24""",24,-,-,-,RF,150,129.3,0,-,,,
CS2SA1,FT,SWC,2,"ASTM A234 Gr.WPB, Concentric swage, MSS SP95, PE","CONCENTRIC SWAGE, CS, ASTM A234 Gr.WPB, MSS SP-95, PExPE, SCH 80x80","1-1/2""",1.5,"1""",1,80x80,PExPE,-,0.53,0,-,,,
CS2SA1,FT,SWC,2,"ASTM A234 Gr.WPB, Concentric swage, MSS SP95, BE/PE","CONCENTRIC SWAGE, CS, ASTM A234 Gr.WPB, MSS SP-95, BExPE, SCH 40x80 ","3""",3,"1-1/2""",1.5,40x80,BExPE,-,2.73,0,-,,,
CS2SA1,FT,SWC,2,"ASTM A234 Gr.WPB, Concentric swage, MSS SP95, PE","CONCENTRIC SWAGE, CS, ASTM A234 Gr.WPB, MSS SP-95, BExPE, SCH 40x80","2""",2,"1-1/2""",1.5,40x80,BExPE,-,1.06,0,-,,,
